,Song,x,y,z,danceable_ML,not_danceable_ML,female,male,voice,instrumental,tonal,atonal,spectral_complexity.mean
609,0610_Helluva Nite (feat. Itchy & Maad*Moiselle) - Radio Edit - Madcon,-2.789867,-10.811232,4.6041107,0.9999922,5.0275765e-05,0.5235497,0.4794142,0.9293242,0.07126111,0.9999265,0.00064387545,21.506574630737305
610,0611_Freaking Out - (Originally Performed by Flo Rida feat. StayC Reign) [Karaoke Version with Backing Vocals] - Digital Gateway,-5.39631,12.75478,5.122331,0.99999005,5.8205424e-06,0.39755842,0.6024803,0.9760333,0.029242704,0.99936706,0.009591579,18.382831573486328
611,0612_Lean on Me - Crazy P,-10.551936,11.811731,-3.177401,0.99999326,1.719284e-05,0.86089766,0.14144997,0.91202515,0.0835765,0.9999231,0.00068697735,24.385150909423828
612,0613_Rich Girl - Gwen Stefani,-18.014297,-2.22651,5.2377954,0.9999985,4.278909e-06,0.54713744,0.45501277,0.80490834,0.18343122,0.9994282,0.009720373,15.783449172973633
613,0614_Touch It _ Technologic - Daft Punk,2.363138,22.046013,5.4926443,0.99998623,0.00012721204,0.52668566,0.4736032,0.86966527,0.11500153,0.99999005,6.012513e-05,16.03712272644043
614,0615_Schwung in die Kiste - Die Orsons,-7.591625,6.7284594,6.3511424,0.9998434,0.00014596141,0.14625674,0.85588336,0.98162156,0.023178572,0.99919814,0.0027661812,16.959009170532227
615,0616_Royals - Lorde,1.1325867,15.835415,5.8505716,0.99996597,8.8806526e-05,0.6618968,0.34051844,0.93429035,0.04403972,0.99117583,0.036539804,10.126063346862791
616,0617_Step Back in Time - Kylie Minogue,-19.50685,-4.7265186,-0.2109312,0.99945146,0.00064750906,0.9201298,0.07990309,0.94506603,0.042171955,0.9999884,0.003193233,23.5413761138916
617,0618_Geri - Superhumanoids,6.000969,-10.047582,-11.07157,0.46787107,0.53587574,0.6146584,0.38764325,0.83204544,0.1553299,0.8906011,0.14247681,25.010053634643555
618,0619_Alles neu - Peter Fox,-5.6537623,3.9710212,3.0221024,0.9993273,0.0008958833,0.17680067,0.82446194,0.97254133,0.024490884,0.9999983,6.394053e-05,19.93580818176269
619,0620_Ding - Seeed,-5.5366707,2.9825428,7.2008157,1.0,8.9820794e-08,0.08002857,0.92058593,0.9835497,0.01869346,0.9999947,7.887673e-05,16.161640167236328
620,0621_Love You Like A Love Song - Selena Gomez & The Scene,-14.992101,3.9582682,2.7697768,1.0,1.8817526e-07,0.9024294,0.09930598,0.94706726,0.07849055,0.9998803,0.0021510376,19.40603256225586
621,0622_My Prerogative - Britney Spears,-9.120156,-6.7894983,-7.751341,0.8051135,0.15307818,0.1644454,0.8366328,0.98970807,0.01566878,0.99999267,0.00034624766,24.136117935180664
622,0623_Me Against the Music (feat. Madonna) - LP Version _ Video Mix - Britney Spears,-13.805925,1.2827604,8.312575,0.99995977,2.5697283e-05,0.86359036,0.13899283,0.9829272,0.014394127,0.9999645,0.00042622114,16.14539909362793
623,0624_In the Shadows - The Rasmus,0.72791225,-17.92296,2.0523999,0.7576969,0.2864503,0.22114167,0.77918434,0.96236086,0.047462102,0.9999693,0.0038628476,29.793502807617188
624,0625_Der letzte echte Macho (feat. Big Mike) - FiNCH,-9.930749,-2.6059864,-5.9502125,0.99837893,0.00082202995,0.089747965,0.9106309,0.9923282,0.011217494,0.9987315,0.007792026,17.174013137817383
625,0626_Let's Get It Started - Black Eyed Peas,-4.406208,5.3192077,-5.7431264,0.9986543,0.0010784395,0.14050278,0.86091596,0.9916373,0.011061548,0.9997714,0.009765011,18.51662826538086
626,0627_On A Roll - Ashley O,-9.078922,-0.42391118,7.532983,0.88406855,0.09554792,0.78056383,0.22159569,0.85157204,0.11734889,0.9805561,0.09495705,13.75947380065918
627,0628_When I Look At You  - Miley Cyrus,-15.97641,3.9296474,-5.8972993,0.99816,0.0030510924,0.9072356,0.09344095,0.9756923,0.036075335,0.949799,0.06022489,20.86078834533692
628,0629_The Devil - BANKS,0.12565711,-1.6086137,1.7209846,0.9647227,0.034158725,0.47975656,0.52248317,0.78738385,0.18636471,0.9973187,0.0041002943,20.69915008544922
629,0630_OnlyL - TSHA,3.219623,13.006127,5.76908,0.9999982,2.4744108e-06,0.620482,0.3844457,0.71528333,0.27535257,0.99793994,0.0072602127,13.912606239318848
630,0631_Tunnel - Polo & Pan,2.5634859,6.7120457,1.3917359,0.99999386,7.684921e-06,0.0813695,0.91814363,0.84453505,0.13463986,0.9995792,0.002313616,12.634957313537598
631,0632_WHAT WOULD YOU DO? (feat. Pink Sweat$) - HONNE,10.966949,7.2497363,1.8441613,0.62677944,0.37100053,0.31517673,0.685512,0.5322053,0.46319816,0.9871132,0.028761588,11.894818305969238
632,0633_Bette Davis Eyes - BOY,23.007948,2.9076676,1.2645042,0.06445959,0.93369144,0.80914855,0.19324733,0.54955405,0.45015642,0.819893,0.1498194,10.707656860351562
633,0634_ocean view - easy life,7.6249857,14.913527,2.9681804,0.9145282,0.076737106,0.39518398,0.60572195,0.93653345,0.060536753,0.99986535,0.00089333823,10.651198387145996
634,0635_Harlem River - Monolink,7.907747,16.686533,8.456017,0.98949575,0.008567918,0.26902816,0.73184735,0.533478,0.4332568,0.9985058,0.004426468,14.768754959106444
635,0636_Dog Years - afternoon bike ride,14.757809,0.061270762,-1.2512352,0.65140134,0.3383481,0.7047016,0.2900851,0.66820204,0.3201625,0.967139,0.05728963,9.735498428344728
636,0637_Everything - Son Mieux,15.583156,-6.3628263,2.4631884,0.90065265,0.09731896,0.20037599,0.8007644,0.61840135,0.3656783,0.13564225,0.8527103,22.912607192993164
637,0638_Marea (We’ve Lost Dancing) - Fred again..,2.5058248,15.256561,11.506318,0.9998803,8.093891e-05,0.9739989,0.026386105,0.46536666,0.50895816,0.99998355,5.2391926e-05,13.747873306274414
638,0639_TEMPO - NASAYA,5.4298787,19.62367,7.18864,1.0,6.400196e-08,0.84095377,0.15816939,0.66076714,0.27997145,0.99993587,0.0005475634,9.910285949707031
639,0640_Hot N Heavy - Jessie Ware,-13.439786,12.219815,4.2610073,1.0,2.6667408e-08,0.98485804,0.015071458,0.90187305,0.09018383,0.99926275,0.0043714345,14.659706115722656
640,0641_Nabi - Peggy Gou,0.904982,-0.59349066,6.610669,0.9999743,3.4583696e-05,0.835667,0.16561054,0.7461301,0.24625663,0.7258626,0.47000995,10.423047065734863
641,0642_People - Radio Edit - PaulWetz,10.436009,17.779623,5.6751337,0.9999956,2.3250728e-05,0.5180089,0.48522553,0.338822,0.63773406,0.99861425,0.0031373862,9.78576946258545
642,0643_Shade of Yellow - Griff,7.6773987,8.925997,8.23609,0.8936235,0.107775465,0.6991275,0.3025069,0.7812761,0.18017879,0.979012,0.026881412,11.989945411682127
643,0644_Take You Higher - LEISURE,13.148503,13.611096,5.3870926,0.99326396,0.008408121,0.5627745,0.43889368,0.41889158,0.55132204,0.72338897,0.2601675,13.307811737060549
644,0645_Losers - Purple Disco Machine Remix Edit - Balthazar,3.8912435,9.423937,11.405197,1.0,1.00645806e-07,0.844683,0.16006586,0.8622346,0.12696244,0.99998915,9.152575e-05,15.535189628601074
645,0646_Tuk Tuk (feat. ÄTNA) - Solomun,-11.165995,3.603772,11.532193,1.0,2.5030094e-09,0.763667,0.24249782,0.97519565,0.029329753,0.99998313,0.00012702626,13.906418800354004
646,0647_Body And Mind - girl in red,-13.062578,9.786963,-0.95071614,0.99995893,0.000114094444,0.77885807,0.22330219,0.9626117,0.055776447,0.96923506,0.019605508,22.713069915771484
647,0648_I See Stars - Sirens Of Lesbos,-4.653178,-6.348008,14.109365,0.71705073,0.26734352,0.7532943,0.2484435,0.68871987,0.29606986,0.5255107,0.484215,11.062644958496094
648,"0649_you’ve changed, i’ve changed - San Holo",9.571207,10.018616,7.827148,0.9681013,0.021738604,0.6028741,0.40087205,0.52937806,0.45832372,0.99206114,0.0076164957,17.35266876220703
649,0650_Making Friends Is Easy - KUOKO,9.333563,10.146705,8.409713,0.87870336,0.115226634,0.67029905,0.33044267,0.7816343,0.19085652,0.9878005,0.018663464,13.612528800964355
650,0651_Canary In The Coal Mine - Moglii,6.4710855,13.704377,-5.26976,0.87216127,0.11847545,0.3894034,0.61056155,0.9239078,0.06214659,0.91377527,0.22466567,7.252126693725586
651,0652_Love Supreme - Nneka,7.200934,14.743019,3.5397346,0.9999998,1.105947e-06,0.5491775,0.44789696,0.7618542,0.22742076,0.9979825,0.028527888,6.2003092765808105
652,0653_I Don't Wanna - Agrume,-11.953319,13.824003,4.759895,1.0,2.2055673e-08,0.9894133,0.012415773,0.9698445,0.027847933,0.99998534,0.00020586273,16.512760162353516
653,0654_Never Give Up - S+C+A+R+R,13.03704,7.3262587,7.0069356,0.9999988,2.3185028e-06,0.27557,0.7260259,0.5378501,0.4411305,0.68986213,0.23683234,17.523588180541992
654,0655_Thud - byelian,7.218781,11.511988,5.161581,0.99972886,0.00047068583,0.6044149,0.3953981,0.94015986,0.059213154,0.99837875,0.0021839507,11.39907169342041
655,0656_Pidgeons - Stimming,15.470347,6.8930793,5.9044495,0.8531327,0.12498651,0.54574823,0.4555986,0.25557157,0.69652486,0.85563105,0.22803156,9.661252975463867
656,0657_Treat You Right - The Jungle Giants,-6.787492,7.203521,4.681154,0.95259565,0.044547535,0.303236,0.69843596,0.9438622,0.05072888,0.9303131,0.094441995,17.37045669555664
657,0658_Follow - Feiertag,8.859556,5.8428593,6.5620694,0.93993336,0.054435804,0.61889154,0.38313937,0.49461022,0.47044507,0.9650612,0.05821328,13.421500205993652
658,0659_Differences - NOËP,10.5656185,15.377298,11.585152,1.0,4.4680064e-08,0.647443,0.35507515,0.23848093,0.61122847,0.99995875,0.0001505818,15.62954330444336
659,0660_On Your Side - Wet,13.946085,-0.8642174,-0.89664644,0.337911,0.6467235,0.8518527,0.15005966,0.92024595,0.07710837,0.9226756,0.07371803,12.310131072998049
660,0661_What's Up - fanclubwallet,8.976111,-1.9183718,3.7712598,0.96785516,0.025684863,0.38543853,0.61756593,0.5275499,0.46037734,0.9060987,0.12564014,13.242846488952637
661,0662_From These Heights - Jelani Aryeh,10.922734,0.16999842,1.216432,0.6400872,0.39867997,0.27186114,0.7280914,0.9103214,0.08804605,0.9824562,0.025446922,17.22505760192871
662,0663_Pray - Drunken Masters,3.1205614,5.1514874,4.7912016,0.57866424,0.41943017,0.089908995,0.90971226,0.9835865,0.015666096,0.9654527,0.0673049,12.65893268585205
663,0664_Hope - Booka Shade,8.717304,17.8223,8.019491,0.9882732,0.0148795545,0.5945134,0.40761256,0.34845883,0.633785,0.999122,0.0020117587,14.42536735534668
664,0665_Seventeen - Sophia Kennedy,8.835437,19.710388,6.1559286,0.9852939,0.010249241,0.53618354,0.46262646,0.22890103,0.75185496,0.99895155,0.0030158036,7.654292106628418
665,0666_GLY - Catching Flies,5.898814,16.223402,8.233507,1.0,5.7133786e-07,0.6740258,0.3276159,0.34729838,0.55823594,0.9989651,0.00864574,10.210363388061523
666,0667_Holding On Too Long - Edit - HARD FEELINGS,7.6451178,14.668928,8.83375,1.0,1.3540455e-07,0.9635616,0.038465004,0.8533806,0.13249372,0.9945534,0.015186097,12.494199752807615
667,0668_Keep Moving - Jungle,-11.234884,3.6182067,-1.7474794,0.99988997,0.00012296671,0.73660356,0.26650608,0.8280616,0.20216522,0.9987238,0.007808406,17.75792694091797
668,0669_Your Love Gives Me Gravity (feat. Planningtorock) - Solomun,-0.13942747,18.373707,12.683528,1.0,6.9597206e-08,0.5944047,0.40816474,0.7427714,0.30049947,0.9990675,0.0035378728,12.485692024230955
669,0670_The Ball - Ora the Molecule,12.06628,14.133933,4.8536344,0.9979587,0.0034939877,0.7363348,0.26470414,0.5729926,0.4001273,0.9975343,0.012612788,11.966744422912598
670,0671_Womb - Scuba,11.695716,6.542434,3.881673,0.5313238,0.47017464,0.46155095,0.5385432,0.38647225,0.59088635,0.9869452,0.014777846,16.75715446472168
671,0672_100 Years - Lea Porcelain,18.493708,-6.529532,-1.2072836,0.033281647,0.96552527,0.22804117,0.7694732,0.5066921,0.49164647,0.69662637,0.14683576,18.602474212646484
672,0673_User - Dot,11.408575,8.287605,1.1261464,0.5561423,0.41637653,0.5035394,0.49707913,0.4660867,0.5031609,0.9861726,0.015295815,14.153905868530272
673,0674_Siena - Bicep,-3.9391928,22.493727,13.58218,0.9999995,1.8830228e-06,0.7264481,0.27094623,0.46631613,0.48415014,0.9997421,0.0017425951,6.189481735229492
674,0675_Golden Sun - trentemøller,18.749027,1.7170961,1.9542075,0.41722205,0.5913848,0.7417,0.25994503,0.32353374,0.61948985,0.9692736,0.015916293,15.626450538635254
675,0676_Talk About It - Jungle,0.4652144,-5.16262,2.1507905,0.99909705,0.0011033736,0.6548278,0.34985173,0.7904564,0.2295109,0.9997657,0.0025406796,14.978344917297363
676,0677_Mermaids - WhoMadeWho,7.1033115,16.591179,10.50576,0.9999952,2.3509529e-05,0.86879367,0.1311925,0.46293852,0.5190522,0.9981829,0.008007434,13.040216445922852
677,0678_Escalator - Ritt Momney,6.7528963,18.04413,9.265105,1.0,8.1016005e-08,0.4071432,0.5935122,0.32903817,0.5542452,0.99999315,3.086573e-05,11.05800437927246
678,0679_sunset river - santpoort,11.193013,5.8967304,1.8218805,0.99336034,0.0035124924,0.454142,0.54218596,0.43802842,0.6103785,0.9082785,0.08636743,12.150812149047852
679,0680_2 Thumbs Up - Evan Klar,6.2349267,9.1837635,5.6930842,0.998514,0.0026097172,0.31868947,0.68245494,0.906607,0.07206558,0.9204386,0.067322284,14.211136817932127
680,0681_Perfect Girl - KUOKO,9.414324,13.331574,5.965243,0.8644064,0.1268679,0.53530437,0.46661854,0.9501083,0.040472828,0.918083,0.14956395,6.4199538230896
681,0682_Karma - Anoraak,5.5387254,4.051097,12.635534,0.99847645,0.0020281246,0.5645523,0.43756926,0.5691633,0.4181149,0.37800485,0.51633984,18.41917991638184
682,0683_Nothing’s Special - Oneohtrix Point Never,18.863426,0.604475,5.0470676,0.2509694,0.7696749,0.9802517,0.020393085,0.9901366,0.010304302,0.94465905,0.059942257,14.56380558013916
683,0684_Walk With Me - El Michels Affair meets Liam Bailey,16.168394,0.40032196,-1.4033175,0.2426566,0.7492812,0.26949537,0.73133034,0.502455,0.4905157,0.84589183,0.11946398,9.59938144683838
684,0685_Losing Control – Satin Jackets Remix - Poolside,9.641229,-16.859514,-15.495761,0.30819312,0.638772,0.2522738,0.7444655,0.92152435,0.0751952,0.99751794,0.0015097391,18.64733123779297
685,0686_The Walls Are Way Too Thin - Holly Humberstone,-1.7538828,-4.047802,5.4059334,0.99967426,0.0008662337,0.9094671,0.09160222,0.9655753,0.0349872,0.9691982,0.031386584,15.228924751281738
686,0687_Cigarette Packet - Sorry,8.927258,-2.4542553,3.3491364,0.8657367,0.14089096,0.3332648,0.66878015,0.76749164,0.2243517,0.9370037,0.06806368,14.700695991516112
687,0688_All I Need - Kraak & Smaak,10.193487,11.3529215,5.7799206,0.9864521,0.014549836,0.6993668,0.30246827,0.618722,0.3731244,0.95878553,0.1089924,9.955142974853516
688,0689_Bite Marks - Au_Ra,2.5520508,-0.17714435,1.0127242,0.48235652,0.4948377,0.60575235,0.39698896,0.9581017,0.037386186,0.9305646,0.096877135,13.577726364135742
689,0690_Runaway - AURORA,16.766066,6.205906,-9.022688,0.3102437,0.6932205,0.967737,0.032965496,0.9658564,0.031066129,0.40932578,0.71177876,12.603248596191406
690,0691_Wife Wife - Deem Spencer,7.041886,1.3809607,3.65146,0.76885694,0.21724561,0.5846433,0.41717955,0.5525441,0.46194437,0.8987725,0.10457703,15.721577644348145
691,0692_Butterflies (with Starrah & Four Tet) - Skrillex,-3.2920957,20.15813,11.278272,1.0,1.2702467e-11,0.93403274,0.06729456,0.40491652,0.64837706,0.9999924,3.8129405e-05,14.67517375946045
692,0693_Lawmaker - DARKSIDE,14.585075,2.0271456,8.494977,0.96654874,0.03029854,0.4081073,0.5940218,0.19269477,0.7960038,0.83021396,0.09773006,18.81670570373535
693,0694_When Will I Learn - Tora,19.63744,6.298846,4.671021,0.691295,0.3078482,0.42805076,0.57400095,0.4352812,0.5058363,0.96822435,0.027165858,8.671306610107422
694,0695_I'll Wait - lau.ra,5.5853305,16.214981,9.639444,1.0,1.5755984e-07,0.82679254,0.17060766,0.31007978,0.6420562,0.9939533,0.019493695,9.402165412902832
695,0696_Blind - LUNA,-6.7007647,-2.6553404,9.5871,0.9983551,0.0010123653,0.96530503,0.034973133,0.9894179,0.010302698,0.72699654,0.38228,10.928847312927246
696,0697_Come Get Some - FVLCRVM,-8.5488615,9.913424,8.879342,0.99513274,0.003228804,0.16430227,0.83977705,0.9503529,0.049792025,0.9790962,0.037503656,18.216550827026367
697,0698_Blue Banisters - Lana Del Rey,15.618397,3.1725764,-5.0897317,0.0060522445,0.9941062,0.74522245,0.25625348,0.94319534,0.054036904,0.72794473,0.4467918,5.502707004547119
698,0699_Shadow - Sandunes,9.145354,5.5380807,8.421501,0.9705692,0.020516312,0.89307463,0.10799192,0.6752126,0.32226866,0.977726,0.019139642,15.292343139648438
699,0700_lose you again - Tom Odell,7.9788446,1.4443883,-1.1926659,0.63455504,0.36508703,0.24266279,0.75962,0.99615127,0.004292949,0.819791,0.22682098,14.710750579833984
700,0701_IN PINK (feat. Mndsgn) - CHAI,0.22344725,3.3703988,6.4566326,0.99999505,1.8602497e-05,0.46828055,0.53556615,0.7966627,0.17828174,0.98748064,0.015749939,16.190256118774414
701,0702_Savage Good Boy - Japanese Breakfast,2.4173665,-6.2519093,3.7218282,0.90638924,0.09404931,0.7467518,0.2586138,0.98877996,0.012588769,0.9086844,0.06806667,18.050270080566406
702,0703_He Is - Brandy,-5.6337423,-5.085138,13.4101515,0.9451083,0.05188866,0.85045284,0.15147144,0.9262684,0.052825067,0.7856124,0.37098676,9.385924339294434
703,0704_Talkin' To Me (Edit) - Amerie,-17.684177,-0.0019294708,-8.132547,0.99828386,0.0022317967,0.97790337,0.022428352,0.84565115,0.13682471,0.46826383,0.69698966,17.042537689208984
704,0705_Touch - Omarion,-9.268778,0.12016946,11.803784,0.9989374,0.0015919745,0.38845316,0.61367625,0.973928,0.017020943,0.99859,0.0053467043,13.99303913116455
705,0706_Call Me - Tweet,-3.4020858,-7.3623667,9.481012,0.9985903,0.00083080993,0.79932165,0.20617737,0.98788965,0.010293951,0.8392327,0.209982,16.24207305908203
706,0707_Stingy - Ginuwine,0.8281387,2.6633987,-5.9674635,0.97833604,0.022321457,0.30837813,0.6938523,0.99909985,0.0007763166,0.8428433,0.24648345,14.357308387756348
707,0708_Full Moon - Brandy,-5.010673,-5.7352433,5.6111183,0.99993277,9.81447e-05,0.917756,0.08424578,0.9638252,0.02751864,0.9988592,0.011623061,11.939675331115724
708,0709_Frontin' (feat. Jay-Z) - Club Mix - Pharrell Williams,-5.457013,-1.2453096,14.47173,0.9996273,0.0002999765,0.6378315,0.36526465,0.88845783,0.12502885,0.94314295,0.18134004,10.763340950012209
709,0710_Fallen - Mýa,-5.3054395,-4.1372957,6.1787896,0.98909646,0.007842724,0.9218242,0.07843258,0.9592007,0.039931443,0.9684102,0.055793837,12.702242851257324
710,0711_Need U Bad - Jazmine Sullivan,-10.130814,6.541173,-4.01364,0.9980604,0.0025124382,0.9828598,0.017420996,0.87374455,0.12017565,0.79485106,0.1875465,15.438514709472656
711,"0712_Me, Myself and I - Beyoncé",-8.665576,-6.069824,10.622205,0.9998137,0.00023571034,0.94776744,0.052792512,0.9547073,0.026124412,0.42335013,0.7860183,11.37277603149414
712,0713_Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit - Mariah Carey,-10.534719,-1.0060554,13.567111,0.9734927,0.018313639,0.4231069,0.5773085,0.99461806,0.0041067386,0.7246677,0.4628192,11.040989875793455
713,0714_He Can't Love U - Jagged Edge,2.046887,3.1994603,-5.480661,0.99924994,0.0004996875,0.19504201,0.80679125,0.9836468,0.012482015,0.9208164,0.18669371,12.601701736450195
714,0715_Oops (Oh My) [feat. Missy Elliott] - Tweet,-0.87765735,0.47168428,0.007526052,0.9288031,0.07661792,0.5681426,0.4353447,0.9842743,0.012885424,0.90988237,0.08187581,17.751739501953125
715,0716_Girl - Destiny's Child,-21.462181,0.8651889,-3.0290325,0.99576426,0.003197414,0.99541205,0.0045818905,0.9756555,0.017053772,0.87391573,0.38150364,14.25135326385498
716,0717_Pretty Wings - uncut - Maxwell,3.7459896,1.3503977,9.607314,0.88161206,0.09720808,0.2946486,0.7069729,0.98208016,0.016356098,0.6018323,0.43667242,14.796597480773926
717,0718_American Boy (feat. Kanye West) - Estelle,-5.080859,-3.7567077,9.086846,1.0,8.486055e-08,0.9946029,0.0056519415,0.98542535,0.029500691,0.97452694,0.09846425,13.7293119430542
718,0719_Since You've Been Gone - DAY26,-12.8535185,4.4956064,0.32581598,0.9967317,0.0035771956,0.6458335,0.35978022,0.9997363,0.00029082518,0.9964422,0.017971547,18.96210289001465
719,0720_I Invented Sex (feat. Drake) - Trey Songz,-2.9620323,7.428836,7.325337,0.9999702,5.7157566e-05,0.3703139,0.6334943,0.9986534,0.0012242206,0.9994555,0.0050557964,14.596287727355955
720,0721_It's Over Now - 112,-6.5094094,14.990777,15.741562,0.9999978,1.1763691e-05,0.6222968,0.3782496,0.96196586,0.031802405,0.9515388,0.16194712,9.08275318145752
721,0722_So Gone - Monica,-3.6307042,-4.0225415,11.13843,0.9495386,0.051593915,0.86705,0.13272245,0.9927045,0.0047130804,0.9012011,0.21000254,8.963650703430176
722,0723_Get Ur Freak On - Missy Elliott,-2.2175114,11.046361,3.8413656,0.99998856,1.2593721e-05,0.6425838,0.3597528,0.9751973,0.021434149,0.9785698,0.030013273,13.450889587402344
723,0724_Do You - Ne-Yo,1.6442101,2.6220946,5.686137,0.99975145,0.00021702088,0.5528879,0.44962573,0.93356556,0.060491268,0.9834024,0.09670186,13.474864959716797
724,0725_Lost Without U - Robin Thicke,-8.5596285,-1.3067191,10.860643,0.9971234,0.003135368,0.82087487,0.18001156,0.9958574,0.004403234,0.83170563,0.5320201,6.058004856109619
725,"0726_Slow Down - 12"" Version - Bobby V.",-1.0097066,1.2987586,-3.276413,0.9866535,0.009841295,0.57531124,0.42746213,0.9960051,0.0035593458,0.98841715,0.043670498,16.283836364746094
726,0727_Love - Keyshia Cole,-15.4276085,1.3785866,1.6420114,0.999056,0.0011535453,0.97024244,0.029831717,0.89748544,0.09624113,0.69209373,0.5496342,14.046403884887695
727,0728_Bad Girl - Usher,-19.358362,-6.9264717,4.376727,0.9657091,0.029870598,0.16818582,0.83241236,0.94700956,0.07505513,0.9349534,0.079894826,14.266820907592772
728,0729_Oh (feat. Ludacris) - Ciara,-5.446622,15.959746,1.5910132,0.9999897,6.1925407e-06,0.9335066,0.06709552,0.9972241,0.0027115508,0.9999366,0.0007857511,13.525135040283203
729,0730_Fallin' - Alicia Keys,3.7915223,-2.7078788,2.9546685,0.81947404,0.18376103,0.6870855,0.30640933,0.9956975,0.0045247437,0.6180707,0.3889781,16.713069915771484
730,0731_Like This (feat. Eve) - Kelly Rowland,-11.858906,7.048797,13.354166,0.9999749,3.2429143e-05,0.57667756,0.4250158,0.99528986,0.004021804,0.9977841,0.020334179,14.98917293548584
731,0732_When I See U - Fantasia,-1.5711647,2.3337107,6.902285,0.99998313,1.3765156e-05,0.98196805,0.018075963,0.97200376,0.03127536,0.98981035,0.13575362,13.590100288391112
732,0733_I Like It - Sammie,-15.880435,-1.4699466,11.701962,0.9999992,2.7151775e-06,0.8560301,0.1466599,0.9610626,0.024662629,0.86484927,0.31073773,9.266820907592772
733,0734_That Girl - Marques Houston,-4.7823515,-1.7478678,19.139454,0.9999852,9.7266475e-06,0.17759007,0.8244746,0.9606749,0.024980117,0.99929446,0.011841868,12.331012725830078
734,0735_Cry Me a River - Justin Timberlake,-1.801506,1.3126179,13.64752,0.9945696,0.004672853,0.24749763,0.7546682,0.99957806,0.00034805006,0.97800505,0.106441446,13.308584213256836
735,0736_Happy - Ashanti,-10.560003,-7.428031,9.145838,0.99099493,0.010631149,0.94861746,0.0520675,0.6621669,0.35238135,0.33290935,0.80467546,11.096673965454102
736,0737_Let It Go - Keyshia Cole,-5.718713,-5.117259,9.93155,0.99982846,0.00012524746,0.99481153,0.0052118315,0.98153055,0.01966298,0.9069272,0.4088509,12.814385414123535
737,0738_Bust Your Windows - Jazmine Sullivan,4.2938247,-1.6076328,4.0107555,0.9994268,0.0006849606,0.9723188,0.028106796,0.944942,0.078064874,0.8067107,0.16864555,16.01546859741211
738,0739_You - Lloyd,-16.07083,7.6650743,-5.1493044,1.0,2.7966843e-07,0.77825177,0.22492771,0.8722503,0.12795646,0.9991024,0.0055096983,16.506574630737305
739,0740_Into You (feat. Fabolous) - Tamia,-7.9498158,4.067836,9.312899,0.9999747,4.9254188e-05,0.101660274,0.89786035,0.9966272,0.004041452,0.999511,0.0018413961,11.037896156311035
740,0741_U Should've Known Better - Monica,4.582311,-6.1970015,7.2322392,0.99946535,0.00043217838,0.91589344,0.085457504,0.99051356,0.00435813,0.55430746,0.5304898,14.24052619934082
741,0742_Motivation - Kelly Rowland,-7.6011086,4.7837453,6.20647,0.99995893,4.2539643e-05,0.46057224,0.54059476,0.9912234,0.005557073,0.99747705,0.020453807,14.93503475189209
742,0743_Double Journey - Powerline,12.973801,-7.3697004,8.806806,0.9998194,0.00019823384,0.574765,0.42699638,0.25643867,0.75142974,0.5111044,0.85331506,10.384377479553224
743,0744_Whistle Bump - Deodato,13.031178,-5.387919,6.4064856,0.92354023,0.074450195,0.35446078,0.64702475,0.44367018,0.61691153,0.4370984,0.56899893,14.119102478027344
744,0745_Don't Leave Me This Way - Harold Melvin & The Blue Notes,16.963375,-0.7975467,-2.4901204,0.077397615,0.90702134,0.38620126,0.61321217,0.46483445,0.53613,0.6908246,0.37074035,10.12142276763916
745,"0746_I Feel Love - 12"" Version - Donna Summer",6.121179,-0.14033417,6.0317273,1.0,3.7235313e-08,0.64819425,0.3536298,0.575629,0.45712978,0.5691027,0.6517152,16.24052619934082
746,0747_Law And Order - Love Committee,-16.132439,-2.2243698,-0.3188605,0.99960136,0.0003128259,0.86089325,0.14048064,0.823627,0.20696864,0.95711213,0.1686657,22.37045669555664
747,0748_You Make Me Feel (Mighty Real) - Sylvester,10.825953,-1.6740022,-13.790369,0.57176733,0.41414246,0.48857749,0.5116331,0.77681494,0.22747813,0.4798626,0.7105634,11.208043098449709
748,"0749_Yes Sir, I Can Boogie - Baccara",3.511953,-1.6172527,-10.224192,0.21030931,0.77381045,0.6712121,0.33085954,0.86296475,0.13418646,0.74052536,0.2396958,19.042537689208984
749,0750_Dancer - Gino Soccio,-13.24559,1.2603875,11.211973,0.9999977,2.2031136e-06,0.6780252,0.31989986,0.4070621,0.5820758,0.9988085,0.026951388,9.204949378967283
750,0751_Rough Diamond - Madleen Kane,3.5068142,-1.4353155,-17.102375,0.9734441,0.03242875,0.9437655,0.05580045,0.91783786,0.09592064,0.5074149,0.818673,16.81670570373535
751,0752_Jingo - Candido,-12.436462,-3.7853084,11.43892,0.99999267,6.696302e-06,0.59316546,0.40400067,0.74615145,0.24960367,0.93467903,0.18957719,16.004640579223633
752,0753_He's the Greatest Dancer - Sister Sledge,11.38822,-5.9265676,6.111942,0.82149684,0.16265047,0.37196788,0.62886506,0.69309056,0.31051698,0.40499046,0.7257594,13.70146942138672
753,0754_Vertigo_Relight My Fire - Dan Hartman,10.119701,-5.588873,10.839491,0.9957974,0.0037758672,0.39919773,0.60150975,0.5724928,0.47586522,0.4920859,0.6486514,14.221964836120604
754,0755_Think (About It) - Lyn Collins,4.4854903,-6.1153398,-17.785349,0.6406727,0.33759022,0.67189693,0.32991347,0.79294556,0.20722575,0.78924024,0.48144683,12.331786155700684
